HRI,18,6.284467,81.124128,LK-3,
HTA,18,52.026299,113.306,RU-CHI,
IGR,18,-25.73730087,-54.47340012,AR-N,
ILO,18,10.833017,122.493358,PH-ILI,
JOI,18,-26.22450066,-48.79740143,BR-SC,
KOJ,18,31.80340004,130.7189941,JP-46,
KVA,18,40.91329956,24.61919975,GR-55,
LAP,18,24.0727005,-110.3619995,MX-BCS,
MAM,18,25.76989937,-97.52529907,MX-TAM,
MDC,18,1.54926002,124.9260025,ID-SA,
MLX,18,38.353699,38.253899,TR-44,
NPE,18,-39.465801,176.869995,NZ-HKB,
OER,18,63.40829849,18.98999977,SE-Y,
PLM,18,-2.898250103,104.6999969,ID-SS,
RVN,18,66.56479645,25.83040047,FI-LL,
TER,18,38.76179886,-27.09079933,PT-20,
UAQ,18,-31.57150078,-68.41819763,AR-J,
UTP,18,12.67990017,101.0049973,TH-21,
WJU,18,37.43809891,127.9599991,KR-42,
ACH,17,47.48500061,9.560770035,CH-SG,
CME,17,18.65369987,-91.7990036,MX-CAM,
CXR,17,11.99820042,109.2190018,VN-34,
DCF,17,15.33670044,-61.39220047,DM-10,
DHN,17,31.32130051,-85.44960022,US-AL,
GTR,17,33.45029831,-88.59140015,US-MS,
IOA,17,39.69639969,20.82250023,GR-33,
ISN,17,48.17789841,-103.6419983,US-ND,
LCH,17,30.12610054,-93.22329712,US-LA,
LVI,17,-17.82180023,25.8227005,ZM-07,
LXA,17,29.29780006,90.91190338,CN-54,
MYJ,17,33.82720184,132.6999969,JP-38,
NHA,17,12.22749996,109.1920013,VN-34,
OGU,17,40.966047,38.080994,TR-52,
PSR,17,42.43170166,14.18109989,IT-65,
SLW,17,25.54949951,-100.9290009,MX-COA,
SMI,17,37.68999863,26.9116993,GR-84,
SMX,17,34.89889908,-120.4570007,US-CA,
TAP,17,14.79430008,-92.37000275,MX-CHP,
TYN,17,37.74689865,112.6279984,CN-14,
UBS,17,33.4654007,-88.38030243,US-MS,
UPG,17,-5.061629772,119.5540009,ID-SN,
USH,17,-54.8433,-68.2958,AR-V,
YQL,17,49.63029861,-112.8000031,CA-AB,
YYB,17,46.36360168,-79.42279816,CA-ON,
ZCL,17,22.89710045,-102.6869965,MX-ZAC,
BUQ,16,-20.01740074,28.61790085,ZW-BU,
CPE,16,19.81679916,-90.50029755,MX-CAM,
DBQ,16,42.40200043,-90.70950317,US-IA,
INC,16,38.481899,106.009003,CN-64,
IQT,16,-3.784739971,-73.30879974,PE-LOR,
JJN,16,24.7964,118.589996,CN-35,
LAI,16,48.75439835,-3.471659899,FR-E,
LWB,16,37.85829926,-80.39949799,US-WV,
MKG,16,43.16949844,-86.23819733,US-MI,
MLN,16,35.27980042,-2.956259966,ES-ML,
MTR,16,8.82374,-75.8258,CO-COR,
OSS,16,40.60900116,72.79329681,KG-O,
SHO,16,-26.3556667,31.716944,KR-42,
SNU,16,22.49220085,-79.94360352,CU-05,
SUV,16,-18.04330063,178.5590057,FJ-C,
SZY,16,53.48189926,20.93770027,PL-WN,
TRU,16,-8.081410408,-79.1088028,PE-LAL,
ABY,15,31.53549957,-84.19450378,US-GA,
AIY,15,39.36000061,-74.45610046,US-NJ,
AQJ,15,29.61160088,35.01810074,JO-AQ,
CEN,15,27.39259911,-109.8330002,MX-SON,
CFN,15,55.0442009,-8.340999603,IE-DL,
CIX,15,-6.787479877,-79.82810211,PE-LAM,
EGC,15,44.82529831,0.518611014,FR-B,
ENU,15,6.474269867,7.56196022,NG-EN,
EWB,15,41.67610168,-70.95690155,US-MA,
GET,15,-28.796101,114.707001,AU-WA,
IDR,15,22.72179985,75.80110168,IN-MP,
IWK,15,34.143902,132.235992,JP-35,
MVY,15,41.39310074,-70.61430359,US-MA,
NGS,15,32.91690063,129.9140015,JP-42,
NSN,15,-41.2983017,173.220993,NZ-NSN,
PZU,15,19.43359947,37.23410034,SD-26,
SCO,15,43.86009979,51.09199905,KZ-MAN,
SRG,15,-6.97273016,110.375,ID-JT,
TAY,15,58.30749893,26.69039917,EE-7B,
TGG,15,5.382639885,103.1029968,MY-11,
TYR,15,32.35409927,-95.40239716,US-TX,
VAN,15,38.46820068,43.33229828,TR-65,
VLD,15,30.78249931,-83.27670288,US-GA,
WEH,15,37.18709946,122.2289963,CN-37,
YIW,15,29.34469986,120.0319977,CN-33,
YXC,15,49.6108017,-115.7819977,CA-BC,
ACT,14,31.61129951,-97.23049927,US-TX,
ACY,14,39.45759964,-74.57720184,US-NJ,
AJF,14,29.78510094,40.09999847,SA-12,
ALO,14,42.55709839,-92.40029907,US-IA,
BNK,14,-28.83390045,153.5619965,AU-NSW,
CAL,14,55.43719864,-5.686389923,GB-SCT,
CJJ,14,36.71659851,127.4990005,KR-43,
DZA,14,-12.8046999,45.28110123,YT-U-A,
EDO,14,39.55459976,27.01379967,TR-10,
HGA,14,9.518170357,44.08879852,SO-WO,
HIN,14,35.08850098,128.0700073,KR-48,
HKD,14,41.77000046,140.8220062,JP-01,
HSG,14,33.14970016,130.302002,JP-41,
IXM,14,9.83450985,78.09339905,IN-TN,
JMU,14,46.84339905,130.4649963,CN-23,
KLX,14,37.06829834,22.02549934,GR-17,
KMI,14,31.87719917,131.4490051,JP-45,
KTT,14,67.7009964,24.84679985,FI-LL,
LRH,14,46.17919922,-1.195279956,FR-T,
LSI,14,59.87889862,-1.295560002,GB-SCT,
MZL,14,5.0296,-75.4647,CO-CAL,
NDR,14,34.98880005,-3.028209925,MA-NAD,
OUD,14,34.78720093,-1.923990011,MA-OUJ,
PRY,14,-25.6539,28.224199,ZA-GT,
RJK,14,45.21689987,14.5703001,HR-08,
SBH,14,17.90439987,-62.84360123,BL-U-A,
SBW,14,2.261600018,111.9850006,MY-13,
SDZ,14,,,,
SJW,14,38.28070068,114.6969986,CN-13,
SUN,14,43.50439835,-114.2959976,US-ID,
TIR,14,13.63249969,79.54329681,IN-AP,
VAS,14,39.813801,36.9035,TR-58,
YCG,14,49.29639816,-117.6320038,CA-BC,
ZLO,14,19.14480019,-104.5589981,MX-COL,
AOR,13,6.189670086,100.3980026,MY-02,
APW,13,-13.82999992,-172.0079956,WS-AA,
BUS,13,41.61029816,41.59970093,GE-AJ,
CFR,13,49.1733017,-0.449999988,FR-P,
CUE,13,-2.8894701,-78.98439789,EC-A,
DAV,13,8.390999794,-82.43499756,PA-4,
EAU,13,44.86579895,-91.48429871,US-WI,
ERZ,13,39.95650101,41.17020035,TR-25,
GAU,13,26.10610008,91.58589935,IN-AS,
GRJ,13,-34.00559998,22.37890053,ZA-WC,
HET,13,40.85139847,111.8239975,CN-15,
JHM,13,20.96290016,-156.6730042,US-HI,
KIJ,13,37.95589828,139.1210022,JP-15,
MGF,13,-23.4794445,-52.01222229,BR-PR,
MIG,13,31.42810059,104.7409973,CN-51,
MKY,13,-21.17169952,149.1799927,AU-QLD,
MTJ,13,38.50979996,-107.8939972,US-CO,
PAT,13,25.59129906,85.08799744,IN-BR,
PDG,13,-0.874988973,100.3519974,ID-SB,
PDP,13,-34.85509872,-55.09429932,UY-MA,
PRI,13,-4.319290161,55.69139862,SC-14,
PVH,13,-8.709289551,-63.90230179,BR-RO,
RNB,13,56.26670074,15.26500034,SE-K,
SIT,13,57.04710007,-135.3619995,US-AK,
TBZ,13,38.13389969,46.23500061,IR-01,
TWU,13,4.320159912,118.1279984,MY-12,
URT,13,9.132599831,99.13559723,TH-84,
VLL,13,41.70610046,-4.851940155,ES-CL,
VQS,13,18.11580086,-65.42269897,PR-U-A,
VUP,13,10.435,-73.2495,CO-CES,
WIL,13,-1.321720004,36.81480026,KE-110,
ANF,12,-23.44449997,-70.44509888,CL-AN,
AOJ,12,40.73469925,140.6909943,JP-02,
ASW,12,23.96439934,32.81999969,EG-ASN,
AUR,12,44.89139938,2.421940088,FR-C,
BAL,12,37.92900085,41.11660004,TR-72,
BHO,12,23.28750038,77.33740234,IN-MP,
DJE,12,33.875,10.7755003,TN-82,
EBU,12,45.54059982,4.296390057,FR-V,
EZS,12,38.60689926,39.29140091,TR-23,
HIR,12,-9.42800045,160.0549927,SB-CT,
HOT,12,34.47800064,-93.09619904,US-AR,
IPH,12,4.567969799,101.0920029,MY-08,
IZA,12,-21.513086,-43.173069,BR-MG,
JDF,12,-21.79150009,-43.38679886,BR-MG,
KKC,12,16.46660042,102.7839966,TH-40,
KMJ,12,32.83729935,130.8549957,JP-43,
KWJ,12,35.12639999,126.8089981,KR-29,
MCM,12,43.7256012,7.419169903,MC-U-A,
MSJ,12,40.70320129,141.3679962,JP-02,
MUE,12,20.00130081,-155.6679993,US-HI,
NVA,12,2.95015,-75.294,CO-HUI,
PPS,12,9.742119789,118.7590027,PH-PLW,
RAR,12,-21.20269966,-159.8059998,CK-U-A,
REN,12,51.79579926,55.45669937,RU-ORE,
SCW,12,61.64699936,50.8451004,RU-KO,
SFG,12,18.09989929,-63.04719925,MF-U-A,
SOC,12,-7.516089916,110.7570038,ID-JT,
SPI,12,39.84410095,-89.67790222,US-IL,
SPS,12,33.98880005,-98.49189758,US-TX,
TAK,12,34.21419907,134.0160065,JP-37,
UKK,12,50.03659821,82.49420166,KZ-VOS,
UTH,12,17.38640022,102.788002,TH-41,
VFA,12,-18.09589958,25.8390007,ZW-MN,
YUM,12,32.65660095,-114.6060028,US-AZ,
ZIH,12,17.60160065,-101.4609985,MX-GRO,
ARK,11,-3.367789984,36.63330078,TZ-01,
BBI,11,20.24440002,85.81780243,IN-OR,
BCD,11,10.7764,123.014999,PH-NEC,
BCM,11,46.52190018,26.9102993,RO-BC,
BFL,11,35.43360138,-119.0569992,US-CA,
BRC,11,-41.15119934,-71.15750122,AR-R,
BTU,11,3.123850107,113.0199966,MY-13,
CBB,11,-17.42110062,-66.17710114,BO-C,
EGO,11,50.64379883,36.59009933,RU-BEL,
FMM,11,47.98880005,10.23950005,DE-BY,
FRS,11,16.91379929,-89.86640167,GT-PE,
FSZ,11,34.79604347,138.1877518,JP-22,
GCI,11,49.43500137,-2.601969957,GG-U-A,
GIS,11,-38.66329956,177.9779968,NZ-GIS,
GPS,11,-0.453758001,-90.26589966,EC-W,
HAH,11,-11.5337,43.2719,KM-G,
HUI,11,16.4015007,107.7030029,VN-56,
JUJ,11,-24.39279938,-65.09780121,AR-Y,
KKJ,11,33.84590149,131.0350037,JP-40,
KTN,11,55.35559845,-131.7140045,US-AK,
LIG,11,45.8628006,1.179440022,FR-L,
LSC,11,-29.91620064,-71.19950104,CL-CO,
MGQ,11,2.01444006,45.30469894,SO-BN,
MSS,11,44.93579865,-74.84559631,US-NY,
MTT,11,18.10339928,-94.58070374,MX-VER,
NAV,11,38.7719,34.5345,TR-50,
OBO,11,42.73329926,143.2169952,JP-01,
PIU,11,-5.205749989,-80.61640167,PE-PIU,
PKU,11,0.460786015,101.4449997,ID-RI,
POL,11,-12.99176216,40.52401352,MZ-P,
PPN,11,2.4544,-76.6093,CO-CAU,
PSO,11,1.39625,-77.2915,CO-NAR,
RAO,11,-21.13638878,-47.77666855,BR-SP,
RMA,11,-26.54500008,148.7749939,AU-QLD,
SJT,11,31.35770035,-100.4960022,US-TX,
SYY,11,58.21559906,-6.331110001,GB-SCT,
TMS,11,0.37817499,6.712150097,ST-S,
XNN,11,36.5275,102.042999,CN-63,
XQP,11,9.443160057,-84.12979889,CR-P,
YBR,11,49.91,-99.951897,CA-MB,
YIN,11,43.955799,81.330299,CN-65,
ZAZ,11,41.66619873,-1.04155004,ES-AR,
ACK,10,41.25310135,-70.06020355,US-MA,
ARI,10,-18.3484993,-70.33869934,CL-AP,
BFN,10,-29.09269905,26.30240059,ZA-FS,
BHH,10,19.9843998,42.6208992,SA-14,
BHJ,10,23.28779984,69.67019653,IN-GJ,
BRL,10,40.78319931,-91.12550354,US-IA,
BTK,10,56.37060165,101.697998,RU-IRK,
BVB,10,2.841388941,-60.6922226,BR-RR,
BXU,10,8.9515,125.4788,PH-AGN,
CGY,10,8.612203,124.456496,PH-MSR,
CJC,10,-22.49819946,-68.9036026,CL-AN,
DGT,10,9.333709717,123.3000031,PH-NER,
DIL,10,-8.54640007,125.526001,TL-DI,
EAR,10,40.72700119,-99.00679779,US-NE,
EBJ,10,55.52590179,8.55340004,DK-83,
GDX,10,59.9109993,150.7200012,RU-MAG,
GWT,10,54.91320038,8.340470314,DE-SH,
HLZ,10,-37.86669922,175.3320007,NZ-WKO,
HUX,10,15.77530003,-96.26260376,MX-OAX,
IBE,10,4.42161,-75.1333,CO-TOL,
IQQ,10,-20.53520012,-70.1812973,CL-TA,
KOI,10,58.95780182,-2.904999971,GB-SCT,
KOK,10,63.72119904,23.14310074,FI-LS,
KTA,10,-20.71220016,116.7730026,AU-WA,
LBD,10,40.2154007,69.69470215,TJ-SU,
LMM,10,25.68519974,-109.0810013,MX-SIN,
LPT,10,18.27090073,99.5042038,TH-52,
MCX,10,42.81679916,47.65230179,RU-DA,
MIR,10,35.7580986,10.75469971,TN-52,
MQP,10,-25.38319969,31.10560036,ZA-MP,
MSU,10,-29.46229935,27.55249977,LS-A,
NEV,10,17.20569992,-62.58990097,KN-U-A,
PIS,10,46.58769989,0.306665987,FR-T,
PPQ,10,-40.90470123,174.9889984,NZ-WGN,
PVK,10,38.92549896,20.76530075,GR-34,
PXO,10,33.07339859,-16.35000038,PT-30,
RAJ,10,22.30920029,70.77950287,IN-GJ,
RUT,10,43.52939987,-72.94960022,US-VT,
SFN,10,-31.7117,-60.8117,AR-S,
TBU,10,-21.24119949,-175.1499939,TO-04,
TKS,10,34.13280106,134.6069946,JP-36,
VDA,10,29.94029999,34.93579865,IL-D,
VLI,10,-17.69930077,168.3200073,VU-SEE,
VNS,10,25.45240021,82.85929871,IN-UP,
YCU,10,35.116391,111.0313889,CN-61,
YTY,10,32.5634,119.7198,CN-32,
YUY,10,48.20610046,-78.83560181,CA-QC,
YXH,10,50.01890182,-110.7210007,CA-AB,
YZV,10,50.22330093,-66.26560211,CA-QC,
ZIA,10,46.0214,11.1242,IT-32,
AQI,9,28.335199,46.125099,SA-04,
ASP,9,-23.80669975,133.9019928,AU-NT,
BEW,9,-19.79640007,34.9076004,MZ-S,
BHE,9,-41.5182991,173.8699951,NZ-MBH,
BJA,9,36.7120018,5.069920063,DZ-06,
BOB,9,-16.44440079,-151.7510071,PF-U-A,
CFS,9,-30.32060051,153.1159973,AU-NSW,
CMX,9,47.16839981,-88.4890976,US-MI,
DDG,9,40.0247,124.286003,CN-21,
DEC,9,39.83459854,-88.86569977,US-IL,
DED,9,30.18969917,78.18029785,IN-UP,
EGE,9,39.64260101,-106.9179993,US-CO,
ENA,9,60.57310104,-151.2449951,US-AK,
FLG,9,35.13850021,-111.6709976,US-AZ,
GGT,9,23.56259918,-75.87799835,BS-EX,
GMZ,9,28.02960014,-17.21459961,ES-CN,
HSN,9,29.93420029,122.3619995,CN-33,
IVC,9,-46.41239929,168.3130035,NZ-STL,
JUL,9,-15.46710014,-70.15820313,PE-PUN,
KLV,9,50.20299911,12.91499996,CZ-KA,
KRP,9,56.29750061,9.124629974,DK-82,
KSY,9,40.56219864,43.11500168,TR-36,
LET,9,-4.19355,-69.9432,CO-AMA,
LMT,9,42.15610123,-121.7330017,US-OR,
LNY,9,20.78560066,-156.951004,US-HI,
MDQ,9,-37.9342,-57.5733,AR-B,
MHH,9,26.51140022,-77.08350372,BS-MH,
MHQ,9,60.12220001,19.89819908,FI-AL,
MOC,9,-16.70689964,-43.81890106,BR-MG,
MWZ,9,-2.444489956,32.93270111,TZ-18,
NLD,9,27.44389915,-99.57050323,MX-TAM,
NPL,9,-39.00859833,174.1790009,NZ-TKI,
PAH,9,37.06079865,-88.77380371,US-KY,
PAS,9,37.01029968,25.12809944,GR-82,
PHE,9,-20.37779999,118.6259995,AU-WA,
PLU,9,-19.8512001,-43.95059967,BR-MG,
PPG,9,-14.33100033,-170.7100067,AS-U-A,
QXB,9,,,,
ROK,9,-23.38190079,150.4750061,AU-QLD,
SCU,9,19.96980095,-75.83540344,CU-13,
SCV,9,47.6875,26.35409927,RO-SV,
SDK,9,5.900899887,118.0589981,MY-12,
TAG,9,9.664079666,123.8529968,PH-BOH,
TCQ,9,-18.05330086,-70.27580261,PE-TAC,
TPQ,9,21.41950035,-104.8430023,MX-NAY,
XAP,9,-27.13419914,-52.65660095,BR-SC,
YIH,9,30.55655,111.479988,CN-42,
YYD,9,54.8246994,-127.1829987,CA-BC,
YYR,9,53.31919861,-60.42580032,CA-NL,
ABX,8,-36.06779861,146.9579926,AU-NSW,
ADQ,8,57.75,-152.4940033,US-AK,
ATZ,8,27.04649925,31.01199913,EG-WAD,
BHI,8,-38.725,-62.1693,AR-B,
BJR,8,11.60809994,37.32160187,ET-AM,
BRM,8,10.04274654,-69.35861969,VE-K,
BRW,8,71.28540039,-156.7660065,US-AK,
BVC,8,16.1364994,-22.88890076,CV-B,
CIT,8,42.36420059,69.47889709,KZ-YUZ,
COU,8,38.81809998,-92.21959686,US-MO,
CPO,8,-27.26119995,-70.77919769,CL-AT,
CRD,8,-45.7853,-67.4655,AR-U,
CZL,8,36.27600098,6.620389938,DZ-25,
DIR,8,9.624699593,41.85419846,ET-DD,
GES,8,6.058000088,125.0960007,PH-SCO,
GMB,8,8.128760338,34.56309891,ET-GA,
GNY,8,37.44566345,38.89559174,TR-63,
HOR,8,38.51990128,-28.71590042,PT-20,
IKI,8,33.74900055,129.7850037,JP-42,
IOS,8,-14.81599998,-39.03319931,BR-BA,
IPC,8,-27.16480064,-109.4219971,CL-VS,
IVL,8,68.6072998,27.40530014,FI-LL,
IXU,8,19.86269951,75.39810181,IN-MM,
JDO,8,-7.218959808,-39.27009964,BR-CE,
KHE,8,46.67580032,32.50640106,UA-65,
KOS,8,10.57970047,103.637001,KH-18,
LEN,8,42.5890007,-5.655560017,ES-CL,
LLI,8,11.97500038,38.97999954,ET-AM,
MCP,8,0.050664,-51.07220078,BR-AP,
MPH,8,11.92450047,121.9540024,PH-AKL,
MQX,8,13.4673996,39.53350067,ET-TI,
MSR,8,38.74779892,41.66120148,TR-49,
OIT,8,33.47940063,131.7369995,JP-44,
PMC,8,-41.43889999,-73.09400177,CL-LL,
PMW,8,-10.29150009,-48.35699844,BR-TO,
PQC,8,10.1698,103.9931,VN-47,
PQI,8,46.68899918,-68.0447998,US-ME,
RAE,8,30.90660095,41.13819885,SA-08,
RES,8,-27.45,-59.0561,AR-H,
ROT,8,-38.10919952,176.3170013,NZ-BOP,
RPR,8,21.18040085,81.73880005,IN-CT,
SJP,8,-20.8166008,-49.40650177,BR-SP,
TRG,8,-37.6719017,176.1959991,NZ-BOP,
VXE,8,16.83320045,-25.05529976,CV-B,
WVB,8,-22.97990036,14.64529991,NA-ER,
ABT,7,20.29610062,41.63430023,SA-11,
AEY,7,65.66000366,-18.0727005,IS-6,
AFA,7,-34.588299,-68.4039,AR-M,
AMH,7,6.039390087,37.59049988,ET-SN,
ASO,7,10.01850033,34.5862999,ET-BE,
BBK,7,-17.83289909,25.16239929,BW-NW,
BCV,7,17.2696,-88.776497,BZ-CY,
BQS,7,50.42539978,127.4120026,RU-AMU,
BSO,7,20.45129967,121.9800034,PH-CAG,
CAP,7,19.7329998,-72.19470215,HT-ND,
CBO,7,7.165239811,124.2099991,PH-MAG,
CIU,7,46.25080109,-84.47239685,US-MI,
CIY,7,36.994601,14.607182,IT-82,
CLQ,7,19.27700043,-103.5770035,MX-COL,
CPV,7,-7.269919872,-35.89640045,BR-PB,
DYG,7,29.1028,110.443001,CN-43,
FTE,7,-50.2803,-72.053101,AR-Z,
GAY,7,24.74430084,84.95120239,IN-BR,
GDQ,7,12.51990032,37.43399811,ET-AM,
GOH,7,64.19090271,-51.67810059,GL-U-A,
HHN,7,49.94869995,7.26388979,DE-RP,
HIA,7,33.79083333,119.125,CN-32,
HMA,7,61.0284996,69.08609772,RU-KHM,
HOB,7,32.6875,-103.2170029,US-NM,
HPH,7,20.81940079,106.7249985,VN-61,
HTI,7,-20.35810089,148.9519959,AU-QLD,
IMP,7,-5.531290054,-47.45999908,BR-MA,
IXJ,7,32.68909836,74.83740234,IN-JK,
JDH,7,26.25110054,73.04889679,IN-RJ,
JIJ,7,9.3325,42.9121,ET-SO,
KHG,7,39.54290009,76.01999664,CN-65,
KNH,7,24.42790031,118.3590012,TW-X-KM,
KOE,7,-10.17160034,123.6709976,ID-NT,
KOW,7,25.853333,114.778889,CN-36,
KZO,7,44.70690155,65.59249878,KZ-KZY,
LRM,7,18.45070076,-68.91179657,DO-12,
LUQ,7,-33.27320099,-66.35639954,AR-D,
LZH,7,24.2075,109.390999,CN-45,
MAZ,7,18.25569916,-67.14849854,PR-U-A,
MUB,7,-19.97260094,23.43110085,BW-NW,
NYO,7,58.78860092,16.91220093,SE-D,
NYT,7,19.62350082,96.2009964,MM-04,
OTH,7,43.417099,-124.2460022,US-OR,
PET,7,-31.71839905,-52.32770157,BR-RS,
PNK,7,-0.150711,109.4039993,ID-KB,
PNZ,7,-9.362409592,-40.56909943,BR-PE,
PQQ,7,-31.43580055,152.8630066,AU-NSW,
PRA,7,-31.7948,-60.4804,AR-E,
PUB,7,38.28910065,-104.4970016,US-CO,
PZB,7,-29.64900017,30.39870071,ZA-NL,
PZO,7,8.28853035,-62.76039886,VE-F,
REL,7,-43.2105,-65.2703,AR-U,
RMF,7,25.5571003,34.58369827,EG-BA,
SGD,7,54.96440125,9.791729927,DK-83,
SSM,7,,,,
TAC,7,11.2276001,125.0279999,PH-LEY,
TDX,7,12.27460003,102.3190002,TH-23,
TEN,7,27.883333,109.308889,CN-52,
TUI,7,31.692188,38.731544,SA-08,
TZL,7,44.45869827,18.72480011,BA-BIH,
UEO,7,26.3635006,126.7139969,JP-47,
UET,7,30.25139999,66.93779755,PK-BA,
YEI,7,40.25519943,29.56259918,TR-16,
YPR,7,54.28609848,-130.4450073,CA-BC,
YQX,7,48.93690109,-54.56809998,CA-NL,
ZYL,7,24.96319962,91.8667984,BD-6,
AAE,6,36.82220078,7.809169769,DZ-36,
ADF,6,37.73139954,38.46889877,TR-02,
AGT,6,-25.454516,-54.842682,PY-10,
AKJ,6,43.67079926,142.4470062,JP-01,
ANE,6,47.56029892,-0.312222004,FR-R,
ANX,6,69.29250336,16.14419937,NO-18,
AXT,6,39.61560059,140.2189941,JP-05,
BBA,6,-45.91609955,-71.6894989,CL-AI,
BIK,6,-1.190019965,136.1080017,ID-PA,
BOH,6,50.77999878,-1.842499971,GB-ENG,
CBG,6,52.20500183,0.174999997,GB-ENG,
CEC,6,41.78020096,-124.2369995,US-CA,
CNQ,6,-27.4455,-58.7619,AR-W,
CPX,6,18.313289,-65.304324,PR-U-A,
CXJ,6,-29.19709969,-51.1875,BR-RS,
CYS,6,41.15570068,-104.8119965,US-WY,
DDC,6,37.76340103,-99.96559906,US-KS,
DOD,6,-6.170440197,35.75260162,TZ-03,
DQA,6,46.74638889,125.1405556,CN-23,
EMD,6,-23.56749916,148.1790009,AU-QLD,
ERF,6,50.97980118,10.95810032,DE-TH,
FAE,6,62.06359863,-7.277219772,FO-U-A,
FLA,6,1.58919,-75.5644,CO-CAQ,
GDT,6,21.44449997,-71.14230347,TC-GT,
GGG,6,32.38399887,-94.71150208,US-TX,
GLT,6,-23.86969948,151.2230072,AU-QLD,
HDN,6,40.48120117,-107.2180023,US-CO,
HNM,6,20.79560089,-156.0140076,US-HI,
HUZ,6,23.04999924,114.5999985,CN-44,
HVB,6,-25.31889915,152.8800049,AU-QLD,
IGD,6,39.97662735,43.87664795,TR-76,
JIM,6,7.666090012,36.8166008,ET-OR,
KCZ,6,33.54610062,133.6690063,JP-39,
KGF,6,49.67079926,73.33439636,KZ-KAR,
KGI,6,-30.7894001,121.461998,AU-WA,
KUO,6,63.00709915,27.79780006,FI-IS,
KVX,6,58.50329971,49.34830093,RU-KIR,
LBL,6,37.0442009,-100.9599991,US-KS,
LCE,6,15.7425,-86.852997,HN-AT,
LOH,6,-3.995889902,-79.37190247,EC-L,
LZC,6,18.00169945,-102.2210007,MX-MIC,
MBI,6,-8.916999817,33.46699905,TZ-14,
MCW,6,43.15779877,-93.33129883,US-IA,
MEC,6,-0.946078002,-80.67880249,EC-M,
MQF,6,53.39310074,58.75569916,RU-BA,
MQL,6,-34.22919846,142.0859985,AU-VIC,
MQM,6,37.22330093,40.63169861,TR-47,
MZR,6,36.70690155,67.20970154,AF-BAL,
NOS,6,-13.31210041,48.31480026,MG-D,
OME,6,64.5121994,-165.4450073,US-AK,
OSI,6,45.46269989,18.81019974,HR-14,
OWB,6,37.74010086,-87.16680145,US-KY,
PCL,6,-8.377940178,-74.57430267,PE-UCA,
PDS,6,28.62739944,-100.5350037,MX-COA,
PEM,6,-12.61359978,-69.22859955,PE-MDD,
PPB,6,-22.17510033,-51.42459869,BR-SP,
PRC,6,34.65449905,-112.4199982,US-AZ,
PSS,6,-27.3858,-55.9707,AR-N,
PXM,6,15.87689972,-97.0891037,MX-OAX,
RCH,6,11.5262,-72.926,CO-LAG,
REU,6,41.1473999,1.167170048,ES-CT,
RGL,6,-51.6089,-69.3126,AR-Z,
RTW,6,51.56499863,46.04669952,RU-SAR,
SSB,6,17.74720001,-64.70490265,VI-U-A,
STV,6,21.1140995,72.7417984,IN-GJ,
SUX,6,42.40259933,-96.38439941,US-IA,
TLM,6,35.01670074,-1.450000048,DZ-13,
TSF,6,45.648399,12.1944,IT-34,
UBP,6,15.25129986,104.8700027,TH-34,
ULY,6,54.40100098,48.80270004,RU-ULY,
VXO,6,56.92910004,14.72799969,SE-G,
YBL,6,49.95080185,-125.2710037,CA-BC,
YVO,6,48.05329895,-77.78279877,CA-QC,
ZAL,6,-39.65000153,-73.08609772,CL-LR,
ZAM,6,6.922420025,122.0599976,PH-ZAS,
ZBF,6,47.62969971,-65.73889923,CA-NB,
ZCO,6,-38.9259,-72.6515,CL-AR,
ZHA,6,21.214399,110.358002,CN-44,
ZSE,6,-21.32089996,55.42499924,RE-U-A,
ABS,5,22.37599945,31.61170006,EG-ASN,
AMQ,5,-3.710259914,128.0890045,ID-MA,
AWZ,5,31.33740044,48.76200104,IR-10,
AXU,5,14.14680004,38.77280045,ET-TI,
AZS,5,19.2670002,-69.74199677,DO-20,
BAU,5,-22.34499931,-49.05379868,BR-SP,
BDB,5,-24.90390015,152.3190002,AU-QLD,
BEB,5,57.48109818,-7.362780094,GB-SCT,
BHY,5,21.5394,109.293999,CN-45,
BME,5,-17.94470024,122.2320023,AU-WA,
BTJ,5,5.522872024,95.42063713,ID-AC,
BWK,5,43.28570175,16.67970085,HR-17,
CDV,5,60.4917984,-145.4779968,US-AK,
CIA,5,41.7994,12.5949,IT-62,
CKS,5,-6.115277767,-50.00138855,BR-PA,
CSY,5,56.09030151,47.34730148,RU-CU,
CTL,5,-26.41329956,146.2619934,AU-QLD,
CVM,5,23.70330048,-98.95649719,MX-TAM,
CWC,5,48.25930023,25.98080063,UA-77,
DPO,5,-41.16970062,146.4299927,AU-TAS,
DSN,5,39.49,109.8613889,CN-15,
DUT,5,53.90010071,-166.5440063,US-AK,
DWD,5,24.5,44.40000153,SA-01,
EDL,5,0.404457986,35.23889923,KE-700,
ELH,5,25.47489929,-76.6835022,BS-HI,
EUN,5,27.151699,-13.2192,EH-U-A,
EYP,5,5.31911,-72.384,CO-CAS,
GOV,5,-12.26939964,136.8179932,AU-NT,
HMB,5,26.342778,31.742778,EG-SHG,
ILY,5,55.68190002,-6.256669998,GB-SCT,
IXA,5,23.88699913,91.24040222,IN-TR,
IXB,5,26.68120003,88.32859802,IN-WB,
JGA,5,22.46549988,70.01260376,IN-GJ,
JOE,5,62.66289902,29.60750008,FI-IS,
JSR,5,23.18379974,89.16079712,BD-4,
JTC,5,-22.16685914,-49.05028667,BR-SP,
